numero_sinistr,Charge,exercice,Police
201000038418,-900,2010,9098
200800010138,7152,2008,9099
200900004384,31626.8,2009,9101
200800002857,2928,2008,9103
201000016910,-100,2010,9104
200800006202,44408,2008,9108
201100031813,6412.3,2011,9108
200900035923,12280,2009,9108
200700029969,7916,2007,9110
201100043073,-3960,2011,9110
200900047910,6000,2009,9125
200900043921,5100,2009,9125
200900000431,-560,2009,9125
200800046572,-811.05,2008,9125
200800032650,6000,2008,9125
200800024349,-2640,2008,9125
200700027962,-6100,2007,9125
201000009066,6000,2010,9130
200800028315,3516,2008,9130
201100020597,0,2011,9130
201100011976,8445,2011,9130
201100006258,804,2011,9130
200700030288,-555,2007,9153
200700035209,-2340,2007,9168
200700003552,6000,2007,9207
201000051949,6000,2010,9246
200700012357,75325.7,2007,9260
200800018520,2680,2008,9263
200700004806,20000,2007,9273
200700041217,5685.35,2007,9276
201100020240,6000,2011,9276
200900043314,6000,2009,9276
200900034915,53549,2009,9279
200900052262,1105.5,2009,9293
200700009555,2895.78,2007,9296
200900044682,95150,2009,9303
200900041671,124420,2009,9318
200800049298,6000,2008,9318
201000016013,12000,2010,9322
200800021766,6000,2008,9323
200900010495,6000,2009,9338
200800010847,6000,2008,9358
201000017070,6000,2010,9360
200800015066,3600,2008,9366
200900008561,23680.1,2009,9383
200700038661,3500,2007,9383
200700041374,-947.8,2007,9387
201100018020,8250,2011,9394
200900028406,6000,2009,9394
201000023347,6000,2010,9402
201000033352,2800,2010,9418
201100013929,6000,2011,9420
200800052187,12650,2008,9432
200800017633,2500,2008,9442
200800002398,6000,2008,9444
201100036457,6000,2011,9448
201000046784,-72,2010,9448
200900014343,3672,2009,9448
201000049897,35000,2010,9449
201100044910,30674,2011,9449
200800028639,6000,2008,9466
200900030904,5639.22,2009,9501
201100016395,6604,2011,9501
200900015542,6772.71,2009,9506
201100006115,6000,2011,9506
200900002665,6000,2009,9507
200800033553,1973.1,2008,9528
200900005884,6000,2009,9528
200900054418,6000,2009,9528
201000048551,6000,2010,9528
201100019083,-3909,2011,9541
201000023967,318.16,2010,9554
200900015145,6000,2009,9561
200900040349,6000,2009,9580
200800041564,6000,2008,9586
200900007212,3366,2009,9591
200800037347,-4531.2,2008,9595
200800017417,6000,2008,9602
201000018203,6000,2010,9602
201000054861,6000,2010,9611
201000018368,6000,2010,9612
201000055901,6000,2010,9620
201000023953,6000,2010,9620
200800052582,12798.47,2008,9623
200800025259,6000,2008,9623
200800046758,119508.33,2008,9623
200900025830,6000,2009,9640
200900030687,6804,2009,9640
200800049253,6000,2008,9648
200800036735,13706.6,2008,9649
201000019645,6000,2010,9653
201100037227,16804,2011,9654
201000016018,8636.7,2010,9668
200900051214,6000,2009,9671
201000054720,6000,2010,9684
201100005831,52429.35,2011,9684
200800051512,54150,2008,9689
200800039149,6150,2008,9691
201000009680,6804,2010,9706
200800051410,6000,2008,9708
200800043051,6000,2008,9711
200900038034,-482.55,2009,9717
200900018905,-2532,2009,9718
200900025701,7994,2009,9724
200800027950,804,2008,9731
200900000315,-40.7,2009,9739
201000001496,1500,2010,9747
200800050947,14008,2008,9750
201000011009,6000,2010,9764
200900019958,66503.4,2009,9772
200900021897,6000,2009,9801
201000039889,4300,2010,9801
201000028792,-1550,2010,9802
201000012624,21300,2010,9810
201100028768,6000,2011,9816
200800037164,6000,2008,9816
200900008568,3763.63,2009,9824
201100001711,-2649.09,2011,9824
200900051245,49772.93,2009,9829
200900053885,22525.97,2009,9831
200900042608,4872.18,2009,9851
201100043082,4680,2011,9861
200900041746,6000,2009,9867
200900021883,6000,2009,9875
201000001480,20634.12,2010,9880
200900048763,6000,2009,9881
201000045227,6000,2010,9882
201100037504,60.32,2011,9894
201100033426,2620,2011,9894
201100014329,-1450,2011,9894
201000034258,4625,2010,9895
201100019651,5164.02,2011,9896
201000015905,6000,2010,9898
201000033473,2847.11,2010,9929
201100037239,18514,2011,9941
200900034764,1900.42,2009,9946
201100009017,32883.83,2011,9948
201000030769,5549.24,2010,9956
200900040225,6000,2009,9956
200900039204,48150,2009,9960
200900034740,70870.45,2009,9960
200900028225,-352.54,2009,9962
201100033423,-4500,2011,9962
200900041536,6804,2009,9966
201000005559,6000,2010,9999
201100047436,6000,2011,10003
201000020404,120,2010,10003
201000002058,6000,2010,10007
200900047911,6000,2009,10007
201000057811,75820,2010,10014
200900040491,6000,2009,10017
201000018365,6000,2010,10025
201000005425,27894.12,2010,10029
200900037334,6000,2009,10029
201100005100,6000,2011,10038
201000005365,3264,2010,10038
201000055805,19332.33,2010,10051
200900023734,205142.2,2009,10055
200900029786,1800,2009,10056
200900048677,323110.89,2009,10063
201000013647,2415.6,2010,10095
201100051099,100804,2011,10099
201000022491,6000,2010,10106
201000047218,6000,2010,10133
201000019781,7747.1,2010,10157
201100024601,6000,2011,10173
201100006198,33976.85,2011,10173
201100034481,54150,2011,10194
201100035016,325.77,2011,10203
201100019075,6000,2011,10229
201100005926,6000,2011,10230
201100020064,1880,2011,10256
201100054342,6000,2011,10263
201100017934,6000,2011,10263
201100022108,6804,2011,10269
201000033802,25800,2010,10273
201000057440,56000,2010,10274
201000053932,59500,2010,10282
201000037993,230323.84,2010,10283
201100059801,6000,2011,10287
201000055800,6000,2010,10287
201000052541,12926.93,2010,10292
201100024763,-696,2011,10299
201100019072,1352.86,2011,10318
201100012001,6000,2011,10318
201100038336,686.38,2011,10360
201100041721,4575.81,2011,10366
201100027656,2709.45,2011,10392
201100047220,-2143.52,2011,10422
201100047791,112650,2011,10466
201100057970,6000,2011,10481
200900007345,2958.5,2009,10679
200900015463,6000,2009,10681
200900050566,108359.72,2009,10682
201000033939,-5410.8,2010,10690
200900007155,1675,2009,10699
200900001859,-1960,2009,10708
200700019213,36804,2007,10716
200700045413,40150,2007,10718
200800033281,206000,2008,10720
200700001429,-980,2007,10726
201000057598,6000,2010,10750
201000012892,48850,2010,10774
200800032341,6000,2008,10774
200800030512,6000,2008,10779
200800022085,8643,2008,10788
200700034064,-1090,2007,10823
200800014588,17244.72,2008,10834
200900051317,901460.26,2009,10836
200800017581,-2339,2008,10843
201100008982,6000,2011,10856
201000057227,6000,2010,10861
200800011476,5600,2008,10870
200700031879,6000,2007,10870
200700004206,0,2007,10877
200700031446,5000,2007,10905
201000057225,79293.05,2010,10920
200800031388,31250,2008,10958
200900011343,107.44,2009,10958
200900041217,6000,2009,10960
200900030348,130.72,2009,10973
200700043293,128871.14,2007,10988
200800048132,6000,2008,10993
200900024538,6402,2009,11003
200800014108,61250,2008,11023
201100036224,45950,2011,11023
201000031187,21650,2010,11023
200800015705,22332.5,2008,11028
200900018073,6000,2009,11030
200900016356,5000,2009,11030
200800047014,3000,2008,11033
200700015840,6000,2007,11035
200700029430,257213.54,2007,11050
201100005724,2497.71,2011,11079
200700044436,6000,2007,11134
201100000012,-1596,2011,11143
200700044152,6000,2007,11153
200800047640,5388.85,2008,11161
200700023528,34007.27,2007,11177
200900007750,5402,2009,11178
201000008557,3113,2010,11185
201000037923,44150,2010,11189
200700034728,596.25,2007,11223
201100044034,61650,2011,11223
200800032977,58750,2008,11226
201000006463,-3700,2010,11248
200700004844,-1820,2007,11248
201000058356,19500,2010,11278
200700046087,57150,2007,11281
201100033615,3004,2011,11284
200700047349,6000,2007,11299
200800053235,48150,2008,11326
201000018807,-1500,2010,11348
201100053379,-1567.34,2011,11365
200800039587,5308,2008,11492
200800026007,6000,2008,11558
200700044741,29641.12,2007,11560
200800022538,-503.58,2008,11571
200700023869,6000,2007,11573
200700036831,330,2007,11579
200900011943,3300,2009,11593
201100029992,56804,2011,11598
201000013124,5329.24,2010,11600
200700040571,5000,2007,11629
200700013743,18203.51,2007,11630
200700026853,6000,2007,11633
200800019361,295800.84,2008,11633
201100022114,924,2011,11642
200900014479,65178.4,2009,11661
200700020192,6000,2007,11682
201000056647,52150,2010,11688
200800002026,6100,2008,11700
201000013206,6000,2010,11731
200700046878,80285.25,2007,11741
200700026723,6000,2007,11744
201000014440,36199.23,2010,11754
201100058511,6804,2011,11770
200700030663,38170,2007,11793
200800042960,6000,2008,11813
200700044157,58650,2007,11884
200800049763,6000,2008,11908
201100046096,-1000,2011,11917
200700020216,-1010,2007,11921
200700045604,60000,2007,11939
200800029146,-3196,2008,11942
200800042658,54650,2008,11972
201100006038,804,2011,11972
200700022595,22386.75,2007,12056
200700031379,133894.1,2007,12088
201100062477,6000,2011,12102
200800029601,2510.04,2008,12148
200800005484,2503.44,2008,12155
200700022925,282067.71,2007,12172
200700043679,-686,2007,12190
200700044153,21858.27,2007,12249
201000008460,3950,2010,12294
201100052534,7739.4,2011,12294
201100018984,10464,2011,12294
200800019235,37150,2008,12359
201000024770,6792,2010,12382
201000047531,804,2010,12382
200800041152,250150,2008,12413
200800047066,26955.43,2008,12451
200800037126,6000,2008,12457
200800037000,-6526,2008,12480
200900053873,6210,2009,12539
200900050542,6000,2009,12542
200800054284,6000,2008,12587
200800019820,40120.66,2008,12593
201100013509,176650,2011,12606
200900023928,16908,2009,12613
200800031216,37150,2008,12652
200800028059,19994.88,2008,12658
200800014523,20074.48,2008,12663
200800040441,6000,2008,12674
201000022660,0,2010,12728
200900039547,-4500,2009,12751
200800054049,214614.28,2008,12784
200800021170,700,2008,12806
200800042513,15500,2008,12811
200900017683,-2760,2009,12835
201000048458,35000,2010,12844
200800053934,6000,2008,12882
200800051956,6000,2008,12957
201100053797,42450,2011,13003
200900020927,51599.15,2009,13042
201100033582,174,2011,13059
200800047112,6000,2008,13066
201000049151,6000,2010,13124
200900034744,6000,2009,13171
201100058509,16804,2011,13173
200900026916,0,2009,13233
201100052512,23500.66,2011,13237
200900037194,42150,2009,13252
200900013161,-3500,2009,13266
200900022581,206039.07,2009,13367
201000057001,57150,2010,13404
200900040253,90800,2009,13410
201000054670,56000,2010,13546
200900038318,268260,2009,13584
200900042506,206870.81,2009,13642
200900041424,7624.43,2009,13654
201100051480,50000,2011,13668
200900020235,6000,2009,13687
201100058766,45950,2011,13738
200900023207,8804,2009,13789
200900051004,73197.52,2009,13842
200900042145,41230.06,2009,13874
200900040655,57250,2009,13910
200900049249,45356.89,2009,14002
201000006172,35000,2010,14004
200900054619,47000,2009,14029
201000053512,56000,2010,14070
201000001337,6000,2010,14109
201000014454,42150,2010,14110
201100056667,6804,2011,14161
201000009647,21809.99,2010,14171
201000034791,49368.34,2010,14173
201100047056,95564,2011,14201
201000048449,6000,2010,14356
201000057382,47150,2010,14359
201000016390,31000,2010,14393
201100024766,-245.72,2011,14491
201000056230,57150,2010,14510
201000057418,74870.89,2010,14550
201100040852,25950,2011,14597
201100059509,6000,2011,14774
201000059132,3000,2010,14790
201000037628,570,2010,14818
201100061941,6000,2011,14818
201000043762,804,2010,14834
201100024762,5804,2011,14877
201100060598,50000,2011,14879
201100059524,50750,2011,14971
201100009942,3444,2011,15081
201100033575,6001,2011,15082
201100019975,6000,2011,15093
201100022331,139317.21,2011,15212
201100027933,-1779.71,2011,15466
201100051761,6000,2011,15471
201100027918,-3996,2011,15508
201100051374,6000,2011,15518
201100046866,57950,2011,15616
201100059291,297550,2011,15734
201100061033,6000,2011,15834
201100051107,124150,2011,15840
201100049550,804,2011,15984
201000007118,-3053.32,2010,16951
201100057393,6000,2011,16952
201100000947,6000,2011,16952
201000037334,1340,2010,16953
200800010064,7344.11,2008,16955
200700034622,66000,2007,16960
201100060062,-4500,2011,16966
201100031328,-1500,2011,16966
200800032962,-4500,2008,16967
200800022304,-451.2,2008,16973
200900018826,6000,2009,16973
201100000490,178000,2011,16993
200700040421,-4600,2007,16993
201100036673,-1070,2011,17003
200700028068,11390.73,2007,17006
201100025793,6000,2011,17010
200900039585,6000,2009,17010
201000029412,1434,2010,17012
200700029808,30000,2007,17016
200700016638,-5000,2007,17016
200700025005,7000,2007,17033
201000017316,27354,2010,17034
201100015674,6000,2011,17034
201100050056,-1410,2011,17042
201000051882,6000,2010,17048
200700000760,-5554.08,2007,17050
200700006664,6000,2007,17053
200700000778,845.37,2007,17054
200700017025,-1020.65,2007,17063
200900052353,11598.53,2009,17078
200900012025,3394.2,2009,17087
200800028979,-2696,2008,17088
200800027230,9500,2008,17102
201000046247,6000,2010,17102
200900040045,6000,2009,17108
201000026235,-2100,2010,17115
201100005381,-2250,2011,17116
200700020549,-4500,2007,17125
200900037345,6000,2009,17125
200900000383,2191.2,2009,17126
201000053415,6000,2010,17139
201100002095,1405.06,2011,17149
200800036786,-2005.49,2008,17149
200700039510,1760,2007,17157
200800018102,-1196,2008,17167
200700040397,6000,2007,17172
200700030794,-5350,2007,17172
201000014848,-1717.64,2010,17182
200900009370,-360.6,2009,17183
200700040614,175.5,2007,17197
201100017518,250,2011,17204
201000015671,-209.73,2010,17204
200700008002,6000,2007,17205
201000020007,-3700,2010,17211
200800003284,0,2008,17213
200700023995,-900,2007,17220
201100037151,-1400,2011,17224
200900017548,10150.15,2009,17228
201100001688,804,2011,17243
201000037958,6000,2010,17243
201000010162,5495.91,2010,17259
200800047037,6000,2008,17260
201000024661,-1153.8,2010,17270
200900049340,-4500,2009,17272
200700020051,-4449,2007,17272
200800046730,5220,2008,17274
200700048216,26931,2007,17290
201000024608,-157.88,2010,17291
201100047487,-836,2011,17312
201100046765,37150,2011,17316
200900003678,233.96,2009,17320
200900026292,35000,2009,17325
200900016401,3612,2009,17325
200800028836,-4500,2008,17327
200800002904,1342.2,2008,17327
200900035115,750,2009,17334
200700012124,33500,2007,17335
200700026467,-2226,2007,17341
200900035097,-5100,2009,17341
201100036186,850,2011,17341
200800028833,-4500,2008,17350
201000013493,9144,2010,17354
201100047754,35842.14,2011,17376
201100013928,5900,2011,17376
201000022908,18404.59,2010,17377
200700020811,6804,2007,17394
201000020917,-522.51,2010,17396
200800009568,1600,2008,17397
200700026413,249559.9,2007,17407
200700034569,11332,2007,17416
200900041813,28872.18,2009,17416
200800016006,1140,2008,17418
200900026361,284.22,2009,17444
201000006044,6000,2010,17445
200700038427,43150,2007,17453
200900010338,9729.38,2009,17456
200800047498,6000,2008,17472
200800007050,-4510,2008,17487
200800018969,26478.38,2008,17500
200900030847,6000,2009,17506
200900053296,8879,2009,17514
201000052242,6000,2010,17516
201000030937,1399.62,2010,17521
200900026630,-2842.08,2009,17521
200700020662,6000,2007,17528
200800023892,9570,2008,17528
201000031514,6000,2010,17533
201000055436,6000,2010,17535
201000037939,54093.85,2010,17535
201000020916,6000,2010,17543
200800026161,-2796,2008,17544
200900010256,70150,2009,17550
200700040470,8472,2007,17552
201100056490,57313.83,2011,17566
200900000782,-4500,2009,17583
201100032243,-4500,2011,17598
201100008074,8945.14,2011,17605
200700008542,107.76,2007,17612
200900004374,4434.6,2009,17612
200900006215,6000,2009,17621
201000012711,27943.89,2010,17621
200900029057,-1215.88,2009,17622
200800030438,6000,2008,17622
200800039218,6000,2008,17622
200800009430,-2400,2008,17627
200700022119,6000,2007,17627
200900038405,3600,2009,17635
200800018065,-4500,2008,17640
200900041954,12156,2009,17656
201000006198,-10,2010,17662
200700022807,-2564.64,2007,17667
200700010124,2050.11,2007,17667
200900055914,62950,2009,17675
200900023867,7254,2009,17679
200900043303,6000,2009,17684
200900040189,0,2009,17690
200800026471,725,2008,17703
200900025435,4560,2009,17705
201000015529,8422.72,2010,17706
200800037880,924,2008,17706
201100013752,6000,2011,17706
200900053567,4861.5,2009,17707
200800023184,6000,2008,17707
200700043397,6000,2007,17707
200700004698,22025.06,2007,17715
201100049101,2585.24,2011,17717
